beta,gamma,rho,distance,infected_peak,infected_time_of_peak,infected_auc,infected_extinction_time,rewiring_peak,rewiring_time_of_peak,rewiring_auc,rewiring_zero_fraction
0.1630937380130414,0.0843322969452932,0.2753184873800984,0.2862079072303826,0.6543750000000002,8.35,10.65,69.725,91.0,5.225,471.675,0.9380597014925371
0.1562475401281527,0.0857217277137933,0.3132641296213713,0.2893615845249473,0.638625,9.025,10.507875,72.4,99.725,5.575,558.275,0.9351990049751244
0.1683383181481111,0.0984210965681098,0.2978294531606358,0.2916513979482933,0.621375,8.2,9.0505,61.825,94.65,5.275,493.0,0.9388059701492536
0.1811052683684339,0.0979617421633119,0.3360056113217768,0.2941323693659002,0.6376250000000001,7.975,9.401625,64.225,105.85,5.0,535.875,0.9425373134328356
0.1673506311935653,0.0989475684927716,0.2988192443630783,0.2960909087072313,0.6115,8.3,9.122249999999998,62.95,94.425,5.2,496.6,0.940547263681592
0.1572098554455425,0.0866928411760219,0.2744636147436875,0.2995500212393912,0.65325,8.275,10.459,65.075,90.475,5.325,472.15,0.9365671641791044
0.1757955619117037,0.0870995590625883,0.3342619687939306,0.29998393690816,0.66225,7.975,10.373875,68.375,108.775,5.025,538.325,0.943407960199005
0.1556378348633869,0.0915061200855039,0.2903942364673627,0.3009196034320817,0.6220000000000001,8.675,9.660374999999998,62.55,93.525,5.75,508.65,0.9366915422885572
0.1530524469350391,0.0834098554806079,0.2882890173588288,0.302437122459766,0.64625,8.75,10.923624999999998,74.975,93.725,5.775,511.2,0.9360696517412934
0.166569790445552,0.0998844636450252,0.2968763599490963,0.3033193661359047,0.6286249999999999,8.25,9.020124999999998,59.75,96.15,5.275,496.55,0.9394278606965172
0.1582194038902849,0.0850891703188316,0.2790292134430982,0.3043843877517745,0.64975,8.65,10.739499999999998,72.275,91.975,5.725,483.825,0.9361940298507464
0.1800129777111764,0.0895964152461919,0.3395351160287545,0.3171772874719696,0.6596249999999999,7.975,10.30875,67.425,111.4,5.175,555.45,0.9430348258706468
0.1796211628952184,0.0993341264845287,0.325449026758843,0.3187936424645873,0.62875,7.925,9.092125,61.75,105.55,5.05,511.775,0.9399253731343282
0.154707132848046,0.0814105287614942,0.293186366047531,0.3226401711087039,0.66075,8.675,11.317999999999998,77.725,96.3,5.425,522.675,0.9337064676616916
0.1784933550014444,0.0917366025767088,0.3427036796256197,0.3263226022027086,0.65625,8.075,9.995374999999996,69.45,111.35,5.05,561.775,0.9420398009950248
0.149888851663428,0.0900173290537486,0.3110179123608547,0.3268520200974403,0.625375,8.95,9.961875,66.975,101.35,5.725,563.125,0.9337064676616916
0.1642800601903497,0.0888436007111037,0.3382292358630324,0.3273388309291867,0.64825,8.7,10.187,68.8,109.85,5.7,577.625,0.9380597014925371
0.1801341706885165,0.0865262290000978,0.3507619405937793,0.3284386241916284,0.65675,8.225,10.484499999999995,70.575,111.6,5.15,570.375,0.9422885572139303
0.1449608186096579,0.0840889718586018,0.2971258767025083,0.3345804255187343,0.6511250000000001,9.0,11.030625,72.2,98.0,5.725,552.45,0.9332089552238806
0.1766716649738722,0.0897001952810296,0.3033031440782395,0.3367086422379811,0.6588750000000001,7.7,10.196125,64.75,100.975,5.0,489.8,0.9435323383084576
0.179851826752541,0.0986621369645447,0.3217030390229873,0.3389115497680606,0.6287499999999999,7.775,9.120499999999998,61.9,100.85,5.1,508.6,0.943905472636816
0.1596277633658344,0.0949082114914853,0.328964068108636,0.3407103209882181,0.6154999999999999,8.8,9.42175,61.275,101.4,5.55,561.35,0.9347014925373134
0.1527619158927746,0.082132723754222,0.2645179810004706,0.3415324723201736,0.6655,8.525,11.243125,70.625,89.825,5.275,469.0,0.9366915422885572
0.1601892704613144,0.0770287175142158,0.2942704137606893,0.3435942279589065,0.6833750000000001,8.35,11.876499999999998,76.525,100.575,5.125,514.275,0.9411691542288558
0.1568021766803785,0.0878781103414901,0.306854777156147,0.3445437587966153,0.6405,9.1,10.224999999999998,66.95,98.125,5.825,553.075,0.9338308457711442
0.1497848757718588,0.0792793738990805,0.273665023771207,0.3481278967195367,0.6755,8.525,11.602749999999997,77.05,94.55,5.375,487.6,0.9411691542288558
0.1772575614483892,0.097951252046494,0.3453285969233582,0.3498346273069441,0.62125,8.175,9.092874999999998,60.275,107.625,5.175,561.125,0.9395522388059702
0.1780090951576172,0.0982834653817704,0.3209300402382462,0.3500099009959375,0.627125,7.85,9.075625,62.275,100.825,4.925,510.15,0.9426616915422888
0.1831086441149634,0.0936389631442737,0.3519209597523533,0.3515479993776692,0.641125,8.0,9.71925,63.45,109.925,5.075,566.05,0.942910447761194
0.1684630673991046,0.0799346409409799,0.3013142676203301,0.3533764266548674,0.6890000000000001,8.125,11.689125,71.3,104.075,4.925,510.875,0.9407960199004975
0.1563101210790427,0.0955554923305785,0.2873372750291949,0.354357758977509,0.6108750000000001,8.725,9.386375,62.15,89.775,5.375,498.025,0.9353233830845772
0.1796915233137139,0.0848474500229253,0.3486533391066876,0.3560359155013683,0.667625,8.225,10.8265,68.175,111.475,5.275,559.675,0.9460199004975124
0.1623844231674819,0.0980214789753042,0.2843328457981213,0.3639272826352021,0.6061249999999999,8.375,9.2315,60.65,91.8,5.2,488.85,0.9369402985074629
0.1853053111945856,0.102012604401318,0.3541216182994499,0.3662648543944818,0.6202500000000001,7.95,8.772375,62.35,108.975,5.175,554.35,0.9421641791044776
0.1585324966501995,0.0749792374406586,0.3041319625696381,0.3704866243305922,0.6922499999999999,8.425,12.32075,75.65,103.925,5.25,532.1,0.9390547263681592
0.1770210327828041,0.099877378188164,0.3240007176484778,0.37135520888279,0.622625,7.75,9.01125,60.325,103.75,5.025,517.25,0.9420398009950248
0.1717705879732481,0.092660770838929,0.2888233239752849,0.371572221870152,0.6577500000000001,7.95,9.754,63.575,94.925,4.95,469.775,0.9426616915422888
0.1652852696909766,0.1024414129558092,0.3252648761523677,0.3721787962938706,0.608,8.725,8.900375,59.25,99.25,5.6,543.3,0.9350746268656718
0.1708233620279201,0.0984587347928204,0.293244485015196,0.3741355481332228,0.6203749999999999,8.15,8.930374999999998,62.425,91.05,5.15,471.7,0.9389303482587064
0.1683745442233414,0.0830315883048537,0.3450758820428139,0.3749321893814049,0.6635,8.475,10.943499999999998,69.7,112.2,5.375,592.2,0.9378109452736318
0.1836666702389273,0.0875322553087275,0.3560734246009826,0.3776300507659682,0.6603749999999999,8.35,10.379124999999998,71.6,114.425,5.275,571.55,0.9440298507462688
0.1773019059757369,0.0878534948792686,0.3242137616140772,0.3784337120355448,0.662125,7.825,10.382,65.475,106.65,4.85,520.55,0.9456467661691542
0.1674076066483857,0.0767970482963197,0.3056710010893812,0.3793899216772528,0.685625,8.2,11.887125,78.975,102.775,5.25,519.425,0.9417910447761194
0.1823041445606126,0.0838913759833192,0.3306118564864872,0.380039707534662,0.6681250000000001,7.875,10.68775,66.55,110.3,4.925,529.175,0.9450248756218904
0.1625212735527018,0.0782587377458577,0.3085104994411016,0.3813861311658269,0.681875,8.45,11.991375,78.95,102.2,5.175,527.2,0.9416666666666668
0.1880923456524139,0.0958376890613645,0.3432271381851987,0.3819069438703078,0.6432500000000001,7.725,9.449125,65.1,107.975,4.85,540.05,0.9436567164179104
0.1779872278373484,0.083541164810059,0.3063683933918381,0.3821598744785551,0.675,7.925,11.135249999999996,75.05,104.175,5.0,496.35,0.9451492537313432
0.1753243761757956,0.1000835739806418,0.3085807861889417,0.3822313653158524,0.606875,7.95,8.642375,60.35,99.0,5.05,499.9,0.9404228855721392
0.1794916479007388,0.084774301245628,0.3312764373445356,0.384955518902641,0.682,7.725,10.77425,69.35,109.6,5.075,523.65,0.9453980099502488
0.1504222741803066,0.0780749051488792,0.3004999258130019,0.3850503469824282,0.661,9.15,11.860125,77.075,97.6,5.425,548.85,0.9371890547263682
0.1647182833876009,0.0969002571241021,0.2771844192807881,0.3853788722629175,0.625875,8.175,9.187875,62.3,89.2,5.4,461.825,0.9378109452736318
0.169992627150811,0.1031734037496708,0.344541088734337,0.3866897260215798,0.603875,8.475,8.74325,61.425,106.3,5.35,569.5,0.9351990049751244
0.1590509631223606,0.0784164739037529,0.3150781158554026,0.3916515154455339,0.683,8.4,12.05425,78.425,103.025,5.375,543.125,0.9437810945273633
0.1661778640975306,0.0924091450277318,0.3525180582267819,0.3957950931856957,0.6311249999999999,8.75,9.702249999999998,68.85,110.25,5.6,598.675,0.9363184079601988
0.1672221454655859,0.0772000278279137,0.3274424339053425,0.3966858156738261,0.67775,8.3,11.655999999999995,77.625,109.225,5.125,552.15,0.9420398009950248
0.1844039107279101,0.0952165260139423,0.3668266789667911,0.3970044716405342,0.635375,8.425,9.54925,62.7,111.875,5.4,595.275,0.9390547263681592
0.157883816716985,0.0839399827722707,0.2607357481616112,0.3994285825681506,0.666625,8.15,10.819,69.825,88.675,5.125,450.825,0.9398009950248756
0.1596080689788587,0.0748450982963735,0.2872805213243059,0.3999668528997365,0.690125,8.65,12.295999999999998,76.85,96.85,5.25,500.4,0.941044776119403
0.1587368814979003,0.0986811191584847,0.3043566535306596,0.4023743770681171,0.605,8.45,8.912875,56.575,96.05,5.65,519.075,0.9365671641791044
0.1793910491306497,0.0768725125822171,0.3405322617964143,0.4033838756425231,0.693875,8.225,11.9195,72.375,109.775,5.175,552.95,0.943407960199005
0.167750618103066,0.07300336169747,0.3306450725306079,0.4077850369921302,0.6855,8.5,12.307125,75.4,107.5,5.6,563.825,0.9399253731343282
0.183486626247625,0.0988838266364754,0.3310506471899072,0.409139088650964,0.634,7.95,9.114999999999998,60.825,101.825,4.775,522.3,0.9447761194029852
0.162618674211828,0.0961851150988595,0.2809587310922075,0.4093807533612789,0.619,8.1,9.3565,60.05,89.875,5.075,472.6,0.9396766169154228
0.174917832967956,0.1050567959493368,0.3008183089835484,0.4099264716952083,0.6140000000000001,8.15,8.453875,58.025,97.4,5.15,484.95,0.9375621890547264
0.1669215770830336,0.0796010773613074,0.3076853230441023,0.4108629806290902,0.678875,8.1,11.534624999999998,78.2,102.725,4.975,512.1,0.9449004975124378
0.1844568400232002,0.0990125434032369,0.3535346032200135,0.4138125546578147,0.63425,8.25,9.1005,58.65,113.0,5.35,568.425,0.9400497512437812
0.162590413483134,0.0803406869913471,0.2836487864478544,0.4144617658179645,0.686375,8.025,11.353875,71.375,95.775,4.875,481.05,0.9445273631840796
0.1538750300950396,0.074791633262166,0.3007651553553733,0.4156760043686607,0.6855,8.85,12.347874999999998,77.525,100.275,5.575,541.775,0.9359452736318408
0.1692726328411342,0.105342785527226,0.3151967837056221,0.418610468409737,0.595875,8.3,8.559625,56.5,96.825,5.3,518.675,0.9376865671641792
0.1597845990192004,0.0855384178812802,0.3427142608700655,0.4189342620979703,0.6485,8.725,10.609875,69.4,108.775,5.675,610.6,0.9365671641791044
0.1769757886055423,0.0832562015279675,0.2935421923437137,0.4232154875714117,0.673,7.825,10.953625,73.3,97.975,4.75,475.65,0.9420398009950248
0.1704542647135806,0.1035386566277446,0.3013828586764544,0.4235170654986159,0.6119999999999999,7.875,8.5415,59.025,95.475,5.025,490.75,0.9379353233830844
0.182440062735617,0.0924015183063868,0.352352023619644,0.4261519421328408,0.650375,7.725,9.922375,66.525,113.2,4.875,561.6,0.942910447761194
0.1685446715271641,0.0893667912267772,0.3543393372857834,0.4301677789725703,0.6455,8.85,10.250875,65.675,110.25,5.575,609.9,0.9378109452736318
0.1830862600238694,0.1012827864270414,0.3223086261028351,0.430409692877033,0.633,7.6,8.961249999999998,62.025,103.825,4.85,511.275,0.9447761194029852
0.1565854060982875,0.097749689020788,0.2729010811389734,0.4321325171842119,0.6115,8.425,9.143999999999998,62.925,84.575,5.45,467.65,0.9388059701492536
0.1666964596230339,0.1033212591147661,0.3004048926350696,0.4321589738258936,0.6058749999999999,8.325,8.704749999999999,57.725,90.6,5.4,494.05,0.934825870646766
0.1437195147910127,0.0907967680651942,0.2716680262853989,0.4329847965192913,0.61675,8.925,9.923875,64.275,88.15,5.425,499.725,0.9294776119402984
0.1494864420713291,0.0777845776723405,0.2718775082232454,0.4332312949219309,0.6711250000000001,8.775,11.875125,79.125,89.775,5.4,488.3,0.9364427860696516
0.1572855985555196,0.0968007177264089,0.2679976454666233,0.4342512682005823,0.619125,8.8,9.444,63.95,86.45,5.5,467.15,0.9338308457711442
0.1797990179479355,0.0993102969199971,0.3605159618486592,0.4347261664065067,0.6305000000000001,8.2,9.119375,61.7,114.1,5.275,585.125,0.9421641791044776
0.154690150094005,0.0998358833458833,0.2766370168232478,0.4353281830728192,0.5966250000000001,8.45,9.022249999999998,64.8,88.3,5.075,485.325,0.9329601990049752
0.184164505354253,0.1027348984547796,0.3205180299242319,0.4367195416414319,0.62175,7.775,8.657749999999998,57.3,100.2,5.05,495.075,0.942412935323383
0.17701666159011,0.1074746094339213,0.3352463998239705,0.4367829501203752,0.5934999999999999,8.55,8.259125,57.75,101.875,5.55,550.625,0.9373134328358208
0.1718661353946418,0.0787042957027864,0.3163650354574071,0.4387265763569059,0.6895,8.1,11.854625,77.875,107.85,5.05,524.9,0.9441542288557216
0.173632655134647,0.0933214362101449,0.3673401518852721,0.4420671233084034,0.6231249999999999,8.425,9.6925,67.175,111.4,5.225,615.275,0.9373134328358208
0.1468930030645046,0.083822722302624,0.2581908107199455,0.4421183478708072,0.6511250000000001,8.725,11.076125,73.475,84.725,5.55,464.5,0.933955223880597
0.1773916977278806,0.0972485771424158,0.3073002370358296,0.4443922139986012,0.641625,7.525,9.220375,62.075,98.4,4.875,477.5,0.9436567164179104
0.1672745959036002,0.0780761833677197,0.3337634180763589,0.4449233410792786,0.692,8.45,11.913374999999998,78.25,108.65,5.45,568.6,0.9421641791044776
0.1598702275388475,0.0834159818415426,0.2652141578236049,0.4459517908941454,0.6711250000000001,8.075,11.096124999999995,70.925,89.65,5.075,447.85,0.943905472636816
0.155632933157332,0.0757271704980182,0.304597022125709,0.4476857100704265,0.67775,8.8,12.197625,82.25,101.75,5.4,538.525,0.9396766169154228
0.1717485087175541,0.1020994398709744,0.2952648593554212,0.4477139522760369,0.60225,8.075,8.828374999999998,59.0,90.4,5.125,477.25,0.9378109452736318
0.1856103255687606,0.1028137520121688,0.328982235611254,0.4479745839440083,0.6206250000000001,7.825,8.645874999999998,56.025,102.425,5.125,510.975,0.9440298507462688
0.1760252492315487,0.0887861790874576,0.3652470870965614,0.4480574190046412,0.63975,8.45,10.093125,65.575,113.75,5.275,611.725,0.9414179104477612
0.1790651595953478,0.0911035303710109,0.2983336079077154,0.4509146448949522,0.658375,7.775,9.8985,65.425,97.65,4.7,471.4,0.9450248756218904
0.1479890237794932,0.0886589224616498,0.2613252926874292,0.4513995962728528,0.619125,8.775,10.005,66.175,83.8,5.55,476.05,0.9318407960199004
0.1520478065052171,0.0788069428286946,0.2654821715422671,0.4560555686693319,0.6527499999999999,8.975,11.6255,76.425,88.975,5.6,475.775,0.9332089552238806
0.1768971840593808,0.0985242198435216,0.2955728824165053,0.4583452916001408,0.637625,7.7,9.111,61.825,93.75,4.95,459.775,0.943407960199005
0.1610658245450575,0.0856022053493332,0.2617665040137377,0.4591281700465607,0.663125,8.05,10.71175,68.275,89.975,4.925,437.45,0.9396766169154228
0.1630912676307894,0.0976343009925543,0.3411186809241531,0.4600846670381096,0.59975,8.8,9.136625,63.675,106.175,5.8,596.2,0.93681592039801
0.1530479138764545,0.0941362544899746,0.2850173551296341,0.4635984900201749,0.614,9.1,9.568625,62.75,89.4,5.725,505.375,0.9304726368159204
0.151740670241659,0.0716270592918829,0.3019793151085875,0.4665848304526778,0.7,8.725,12.928625,76.725,104.325,5.425,551.025,0.9379353233830844
0.1877991785533752,0.0992729944649618,0.3230353658785968,0.4679593665074097,0.6288750000000001,7.55,9.038875,59.4,101.35,4.825,491.775,0.9432835820895524
0.1654472052321521,0.0888146027651198,0.3502130171051147,0.4693219823384562,0.6278750000000001,8.875,9.867749999999996,65.225,107.55,5.85,607.65,0.9343283582089552
0.1462306409872424,0.0735891156765777,0.2872886216193261,0.4697657372390329,0.682,9.025,12.5715,79.375,95.125,5.6,530.5,0.9366915422885572
0.1714843130592983,0.1031341325122371,0.3518796528945071,0.4722088825737675,0.59525,8.6,8.6465,59.925,104.2,5.225,593.475,0.9355721393034828
0.1799986499943525,0.0969521301732848,0.3402781341913978,0.472209220204676,0.626125,7.675,9.178125,59.775,107.175,4.775,531.95,0.9447761194029852
0.1793767290499446,0.0878024604476088,0.3015404963140311,0.4775135133135643,0.66925,7.6,10.45175,65.45,101.7,4.7,479.2,0.9460199004975124
0.1491812241208452,0.0996216371041763,0.2800762610404265,0.4780987926767391,0.6054999999999999,8.925,9.092125,60.05,88.325,5.775,497.3,0.9332089552238806
0.1802378802175112,0.0903701691592337,0.3688683508159219,0.4794011449734846,0.65425,8.175,10.198375,68.575,115.875,5.075,610.475,0.941044776119403
0.1622235326617988,0.074371431220612,0.3003002951030946,0.4794370328393081,0.699125,8.35,12.558625,82.025,99.975,5.375,514.1,0.9390547263681592
0.1790225991261204,0.0796917296179097,0.3219799768467166,0.4812685371553097,0.696875,8.0,11.8225,74.525,110.225,5.0,515.625,0.946766169154229
0.1700779693724142,0.1074577380892471,0.3351565757486114,0.4815511797751878,0.577,8.575,8.19675,58.575,98.15,5.425,558.775,0.9353233830845772
0.1725546631901741,0.0743412210645352,0.3234306235469769,0.4827064192016372,0.7038749999999999,8.025,12.418375,77.7,107.1,5.075,537.05,0.9427860696517414
0.1369786326466613,0.0788567463924093,0.2697520977118176,0.483637779653827,0.651375,9.075,11.829624999999998,77.85,90.825,5.8,520.25,0.9312189054726367
0.1768130376975967,0.0798136653015887,0.3178220687860359,0.4837379689237681,0.69275,7.975,11.607874999999998,78.475,106.475,4.95,520.7,0.9465174129353232
0.1689639329443895,0.0865795098024002,0.2863464488460173,0.4857164475663996,0.670125,7.7,10.564125,72.025,95.575,4.625,463.975,0.942412935323383
0.1733163151055842,0.102227368996806,0.2986296038133252,0.4869004633030456,0.619375,7.75,8.807749999999999,57.775,92.45,5.05,468.175,0.9422885572139303
0.1920531488910731,0.089212059081768,0.3429537517324004,0.4881813457872563,0.662125,7.45,10.119375,70.55,112.6,4.85,526.9,0.9470149253731344
0.1725242011863334,0.0994171843042016,0.3716551960996441,0.4890201782146101,0.609875,8.5,9.1945,63.75,112.4,5.45,616.125,0.9376865671641792
0.1786398222154068,0.0898166591125401,0.3622347274666986,0.4894290939625906,0.649875,8.35,10.10025,65.35,117.75,5.25,605.75,0.9430348258706468
0.164918202709971,0.0974152356837893,0.2661297356588893,0.4930929391260879,0.6286249999999999,7.95,9.381125,62.525,84.45,5.1,447.375,0.941044776119403
0.1406320411167941,0.0779771922883379,0.2692635087833363,0.494310891126579,0.65125,9.2,11.637499999999998,75.025,88.1,5.625,511.325,0.9294776119402984
0.1751532889973506,0.0820449587542654,0.3228810119110018,0.4954550325873418,0.6872499999999999,7.8,11.470624999999998,76.0,108.725,4.775,528.875,0.9457711442786072
0.1821810772697799,0.0909106133015368,0.3639383227410701,0.4959044664136764,0.661625,7.875,10.106875,65.05,117.875,5.0,583.75,0.9436567164179106
0.1670887008808922,0.0988018199512007,0.2836980650536555,0.4978632645202924,0.61725,7.825,8.908124999999998,57.775,93.1,4.925,462.125,0.9399253731343282
0.1724911898060098,0.1032297255977287,0.287326086527455,0.498218289940141,0.60975,7.9,8.656875,60.475,91.275,4.95,458.425,0.9420398009950248
0.1793809395165264,0.110349101814181,0.3019416253047938,0.4982475709809039,0.608125,7.925,8.2065,58.225,94.325,5.025,465.225,0.9402985074626866
0.1715419900030753,0.0760045775353484,0.2817947485371858,0.498359617664756,0.697625,7.925,12.052874999999998,75.475,94.675,5.05,463.025,0.9441542288557216
0.1633582368532666,0.0957988698129086,0.2619791709796181,0.4998483731592892,0.631,8.125,9.55725,63.475,86.95,5.025,436.725,0.943407960199005
0.1546905370866663,0.1049780528419041,0.2956487613142034,0.5002398258392636,0.5887500000000001,8.775,8.694749999999999,59.25,90.225,5.6,519.2,0.9308457711442784
0.1911068369009338,0.0909981333822951,0.3652754853643711,0.5015917799698105,0.6585,7.875,10.078499999999998,65.325,116.625,4.875,576.7,0.9452736318407962
0.1632572515184749,0.1077971482204818,0.3098622766092287,0.5025824698837059,0.5785,8.675,8.183499999999999,56.95,94.775,5.5,531.5,0.9345771144278608
0.173006005439449,0.0770339607509125,0.2919933722598782,0.5043913421960825,0.6952499999999999,8.125,12.186999999999998,78.15,97.0,5.0,473.675,0.9449004975124378
0.1815478343029875,0.1031849597718892,0.313742182039072,0.5099461412773849,0.61675,7.5,8.61075,57.875,99.375,4.8,493.475,0.9412935323383084
0.1410587122910043,0.0815746586235234,0.2415151744261497,0.5100987963420283,0.657125,8.65,11.181,76.3,83.1,5.475,445.625,0.9356965174129354
0.1907759453199686,0.0946408268538592,0.3835396485623892,0.5127320177144902,0.6365000000000001,8.2,9.423374999999998,65.475,118.375,5.3,610.125,0.9426616915422888
0.1754554385719115,0.0756283007215817,0.3160426192769591,0.5127634131046672,0.7035,7.9,12.090374999999998,75.075,107.45,4.85,515.7,0.9457711442786072
0.1809022476086541,0.0872552864819804,0.2912831779241395,0.5129264987725988,0.678125,7.625,10.304624999999998,67.225,99.025,4.825,448.1,0.9463930348258708
0.1836258119910339,0.0784351710846429,0.3026672939169265,0.5129607128561721,0.688625,7.75,11.491375,74.475,103.05,4.825,480.675,0.9477611940298508
0.187339693162554,0.0963267770540868,0.2972564564329885,0.5139926626862369,0.64975,7.65,9.306124999999998,59.35,95.125,4.9,454.825,0.9451492537313436
0.1496954857458456,0.1038400349437836,0.3046768509761033,0.5149241496566731,0.5745000000000001,8.85,8.68775,58.725,93.325,5.55,535.8,0.9318407960199004
0.1535430662827388,0.1051950512128279,0.2934217700807507,0.5153344542266464,0.588125,8.825,8.514374999999998,56.725,93.25,5.7,521.525,0.9327114427860697
0.1735527860484917,0.0802938657850971,0.3516141811830037,0.5155402477532145,0.684375,8.35,11.431124999999998,74.825,116.025,5.125,594.15,0.943407960199005
0.1733649487352222,0.0769719554350914,0.3115275796756341,0.5159833983273858,0.691125,8.05,12.1125,79.675,103.95,4.7,510.625,0.9415422885572138
0.1707290522826847,0.0755394169559672,0.2999994379390679,0.5193187477336616,0.69825,7.95,12.092999999999998,75.9,102.275,4.7,493.9,0.9442786069651742
0.1582423003226024,0.1029195262799773,0.3175564363353613,0.5202348435824736,0.588875,8.85,8.604375,57.85,97.8,5.825,555.2,0.932089552238806
0.1909907703060772,0.1054053726411906,0.3124920448249639,0.520435118120976,0.6275000000000001,7.5,8.572125,58.475,101.7,4.85,479.625,0.9441542288557216
0.1801841136050884,0.1095055456177934,0.3196944654845037,0.5213696286501847,0.599125,7.775,8.260625,55.625,100.475,4.9,510.4,0.9420398009950248
0.1462358374511913,0.0733920988895365,0.2670816010952395,0.5219378981743034,0.680625,8.8,12.666125,80.675,89.975,5.35,497.0,0.9333333333333332
0.1411327093940577,0.077440840141537,0.2926055938117081,0.5236923438016289,0.650375,9.325,11.829375,78.35,96.175,5.875,557.675,0.9317164179104476
0.1505065545752453,0.0911481649053609,0.3281302500611278,0.5265063914610075,0.62125,9.1,9.947625,67.95,102.0,5.875,613.075,0.9308457711442784
0.1451212288848033,0.0933266215857789,0.2540324847051277,0.5270437267016652,0.60975,8.75,9.523374999999998,62.2,81.475,5.425,459.8,0.9332089552238806
0.1646094425398959,0.1038544392645252,0.2724596665918234,0.5270742694552208,0.603125,8.225,8.5565,60.975,87.375,4.95,453.825,0.9363184079601988
0.168948892357136,0.1069379554759304,0.3482941415274163,0.528864831162695,0.594125,8.625,8.532374999999998,58.675,105.4,5.775,586.725,0.932587064676617
0.1794527434986255,0.0781303419082392,0.3241087636013692,0.532040000145365,0.697625,7.875,11.710125,73.8,110.275,4.825,522.625,0.9482587064676616
0.1893546638481968,0.1043377331122576,0.3662455705895778,0.5346296379044653,0.609375,8.125,8.52,59.65,114.475,5.05,592.55,0.941542288557214
