step,beta,gamma,rho,log_synthetic_likelihood,accepted_move,chain_id
1161,0.162123947511662,0.08127161553521682,0.3073367883920892,-7.64943716427032,0,0
1166,0.162123947511662,0.08127161553521682,0.3073367883920892,-7.64943716427032,0,0
1171,0.162123947511662,0.08127161553521682,0.3073367883920892,-7.64943716427032,0,0
1176,0.162123947511662,0.08127161553521682,0.3073367883920892,-7.64943716427032,0,0
1181,0.162123947511662,0.08127161553521682,0.3073367883920892,-7.64943716427032,0,0
1186,0.16092177316027065,0.09027816211312792,0.29022853234766627,-10.311728895241318,0,0
1191,0.1491417995518504,0.07436398788382056,0.31327987790484124,-8.976018597933024,0,0
1196,0.14532366719292344,0.0812527326776444,0.28060481826082423,-7.779129207694414,0,0
1201,0.14528745141922136,0.08076218985921202,0.2933265350169596,-7.585192306847208,0,0
1206,0.14528745141922136,0.08076218985921202,0.2933265350169596,-7.585192306847208,0,0
1211,0.14169157526775242,0.08539788504586858,0.2815560096679835,-8.87855742418141,1,0
1216,0.14169157526775242,0.08539788504586858,0.2815560096679835,-8.87855742418141,0,0
1221,0.14169157526775242,0.08539788504586858,0.2815560096679835,-8.87855742418141,0,0
1226,0.1331787952924637,0.08290402930301541,0.2702143098579464,-9.055619980957413,0,0
1231,0.11619558738137742,0.0717541850984292,0.2845640682227625,-12.360422130840215,1,0
1236,0.1666299200208537,0.07496823945509642,0.3684771715519457,-12.854627138870146,1,0
1241,0.22229570707616478,0.0759107585268714,0.35338139322674234,-11.437880558655447,0,0
1246,0.22229570707616478,0.0759107585268714,0.35338139322674234,-11.437880558655447,0,0
1251,0.1699983197323853,0.08174818100222024,0.35048280080374056,-9.31224917007252,1,0
1256,0.17909599981175273,0.08132233598639886,0.3432513072277896,-8.042032195166318,0,0
1261,0.17909599981175273,0.08132233598639886,0.3432513072277896,-8.042032195166318,0,0
1266,0.17909599981175273,0.08132233598639886,0.3432513072277896,-8.042032195166318,0,0
1271,0.16843370513182335,0.0795398818950122,0.33452028048217725,-9.007465168059994,1,0
1276,0.15054287312438777,0.08412214641744871,0.32085820534397225,-8.838591428313853,1,0
1281,0.161174720118071,0.08003679091381725,0.30527558337731797,-7.511295789284418,0,0
1286,0.16051428358098604,0.07851376271179986,0.3050271760219948,-7.710636242871803,0,0
1291,0.16527374550801596,0.07839728841324412,0.32078596353301503,-8.050549651997995,0,0
1296,0.17168002874723817,0.07741714043542094,0.32528003271020983,-7.81305181476446,0,0
1301,0.17168002874723817,0.07741714043542094,0.32528003271020983,-7.81305181476446,0,0
1306,0.167715903579094,0.07534071766881356,0.3075479268500997,-8.512460222558088,1,0
1311,0.167715903579094,0.07534071766881356,0.3075479268500997,-8.512460222558088,0,0
1316,0.16716079708720366,0.07898868133303756,0.32810094137777157,-8.28150243668632,0,0
1321,0.16716079708720366,0.07898868133303756,0.32810094137777157,-8.28150243668632,0,0
1326,0.17592053342190783,0.07088422802176775,0.31798608219013724,-10.389753491969076,0,0
1331,0.18585003999196936,0.0890234288065328,0.3268924792746989,-10.134830210561963,0,0
1336,0.16821632668016426,0.09199968387332404,0.3367578960542993,-10.079137597726074,0,0
1341,0.13772673328462245,0.08084605730606371,0.306857845181549,-9.09433142606668,1,0
1346,0.15833340764533874,0.08642469732951238,0.2919667641671068,-8.89045134059637,0,0
1351,0.16470596367462986,0.08919678627407054,0.324650360158668,-9.012067684675472,1,0
1356,0.14163830814279357,0.07478996316678548,0.2964710878704423,-8.566428100179527,0,0
1361,0.14163830814279357,0.07478996316678548,0.2964710878704423,-8.566428100179527,0,0
1366,0.134717296230211,0.08821511584263193,0.2833733825605766,-9.546648812769606,0,0
1371,0.139023016402223,0.07633333331571245,0.3096864713051789,-9.731925267495297,0,0
1376,0.13885595487275768,0.08503790666867317,0.28332018391608127,-8.320423456968722,0,0
1381,0.1576056511758848,0.08647681405645981,0.2991904447433459,-8.278076764015465,0,0
1386,0.14488928402401063,0.08291101551467542,0.29542799539776,-8.863681891422376,0,0
1391,0.145390831162364,0.07527690026022889,0.329598445907753,-10.542750583641832,0,0
1396,0.15437464301393344,0.07193493217935636,0.3296884770936649,-10.092216315338037,0,0
1401,0.1712892097893093,0.07730788131536434,0.3640055326056529,-11.766771865311998,1,0
1406,0.15906226461856457,0.07571372483904666,0.3357278294959867,-9.658795072133287,0,0
1411,0.14991531541242314,0.08689419923881882,0.30311248815255987,-8.085335580033204,1,0
1416,0.15556352454394734,0.08034922776140929,0.27174665360064837,-9.943446151225418,0,0
1421,0.15529289021855663,0.07194211424524088,0.30464441451798696,-8.580900728901284,0,0
1426,0.15529289021855663,0.07194211424524088,0.30464441451798696,-8.580900728901284,0,0
1431,0.15529289021855663,0.07194211424524088,0.30464441451798696,-8.580900728901284,0,0
1436,0.16454419207501575,0.07115438645938776,0.3251302754911089,-10.458046638226481,1,0
1441,0.18781633839520515,0.06840042980609674,0.34617171351348086,-10.573618341705838,0,0
1446,0.18090506930757771,0.07678097305846682,0.349570759790418,-9.06879609350239,0,0
1451,0.19041551087936065,0.07670509437118289,0.3446089672763656,-9.600154715002816,0,0
1456,0.19041551087936065,0.07670509437118289,0.3446089672763656,-9.600154715002816,0,0
1461,0.1943724403781193,0.08574092989022528,0.3707929662328754,-9.910052324638045,1,0
1466,0.1756606981129548,0.07725285634083197,0.33703415807191034,-8.674364794602553,0,0
1471,0.16978455422755098,0.08205949174487873,0.2989209548367086,-8.572456992134727,0,0
1476,0.138349164421821,0.0856537108879564,0.33010172727538717,-11.645643339037575,0,0
1481,0.15161993281025185,0.08210401888621302,0.33935403139536885,-11.296324374705208,0,0
1486,0.15646289612061173,0.08034034256265721,0.33233600399809876,-9.568853357756772,0,0
1491,0.14249068754963776,0.08454032872153856,0.28696055429253564,-8.004291929827023,0,0
1496,0.13451942233053926,0.0743179167657757,0.27113144697387215,-10.089048500704635,0,0
1501,0.1340071502995589,0.07675985830258314,0.29038354063199273,-9.249759982486722,1,0
1506,0.1359320082914606,0.08147532424071402,0.2624133763366209,-9.496512418387683,0,0
1511,0.13530830797523272,0.08040097848968145,0.2770262223343321,-7.8658674691156385,0,0
1516,0.15827212523830342,0.08631096889370929,0.31133581961718504,-8.42619480955963,1,0
1521,0.15239377761400477,0.08589767261082658,0.3303445437374149,-9.566650615517137,0,0
1526,0.16127280030606342,0.08545535608978919,0.32009348048480757,-7.669135830500578,0,0
1531,0.147715746011423,0.07953285046316992,0.31174361226561037,-8.767630461308766,0,0
1536,0.15395948029629647,0.08149479598727287,0.3276782558835887,-9.47270429989208,1,0
1541,0.15478769053569114,0.0742991715422548,0.3158085160406505,-8.972960100227334,0,0
1546,0.16496287628936218,0.07580929431865462,0.3240550295417875,-8.638744780769562,0,0
1551,0.16619306220236124,0.08431439674321559,0.31167700573557255,-7.973174828042703,0,0
1556,0.13388396164947922,0.07260773729718016,0.27610267859577664,-9.737227375606246,0,0
1561,0.13817136053313264,0.09301681502645334,0.2745598932552704,-10.550430054783465,0,0
1566,0.14112899636095533,0.09044413806046016,0.29857807834992406,-9.787755440266807,1,0
1571,0.1462112731967152,0.07892772726711385,0.28848680397127846,-8.375545938574867,0,0
1576,0.1462112731967152,0.07892772726711385,0.28848680397127846,-8.375545938574867,0,0
1581,0.13653095027879603,0.08118695910255515,0.2927160053386608,-8.231785587178855,0,0
1586,0.1536574224809702,0.08296566835149372,0.3189625261585517,-8.770121336636025,0,0
1591,0.13704117584907383,0.08226997635612117,0.28896232147226497,-8.887279351909843,0,0
1596,0.13704117584907383,0.08226997635612117,0.28896232147226497,-8.887279351909843,0,0
1601,0.1679611503002376,0.0821618345658371,0.31150786708712275,-8.175435303341542,0,0
1606,0.1699812428185284,0.07483210349446517,0.3295414871799068,-9.014244460611511,0,0
1611,0.1816172111987404,0.08120768429278409,0.32887598278916874,-8.656766718367884,0,0
1616,0.1816172111987404,0.08120768429278409,0.32887598278916874,-8.656766718367884,0,0
1621,0.1623792294852871,0.09528679759789352,0.29371466881625724,-11.718179792456521,0,0
1626,0.1979608808473212,0.07948000455989268,0.31789734056371904,-10.96564623342372,1,0
1631,0.20365739804174698,0.07873722166211783,0.33403931811999943,-10.403927799121378,0,0
1636,0.20786541788681676,0.08396740065549321,0.3317613896760797,-11.283642088578317,0,0
1641,0.18859161492276064,0.08107035334156505,0.37571241868055044,-9.831246274196257,0,0
1646,0.19086643845309478,0.07463394230690412,0.33783321836248487,-9.829325798132539,0,0
1651,0.18371704807846884,0.07524177621979511,0.34697333506243366,-9.221749571469987,1,0
1656,0.16959914052644487,0.07960029620431065,0.3173545028590603,-8.129755102685705,0,0
1661,0.1575786666633679,0.07722456087401577,0.3319808683477178,-9.301564159428457,1,0
1666,0.1471839966714276,0.08474757857049181,0.2933170526759204,-8.336427262803529,0,0
1671,0.1471839966714276,0.08474757857049181,0.2933170526759204,-8.336427262803529,0,0
1676,0.1471839966714276,0.08474757857049181,0.2933170526759204,-8.336427262803529,0,0
1681,0.13325331408842217,0.0783090385696508,0.29592618643113233,-9.089276536972141,0,0
1686,0.148878689707141,0.08694160675645271,0.30553380420307474,-8.74421642041209,1,0
1691,0.16546749616525475,0.08263286701658258,0.30663833390027245,-7.659428533105769,0,0
1696,0.16557621404326006,0.0726655437309221,0.32751364410263134,-9.476212937540039,0,0
1701,0.18366834760251322,0.07995465164403784,0.33925391862842835,-9.196380312234105,1,0
1706,0.1695690933223604,0.08463537200804917,0.31255439111745276,-7.885418733846733,0,0
1711,0.15601002061928482,0.07977768603953189,0.30531078607197504,-7.621253824589085,1,0
1716,0.15601002061928482,0.07977768603953189,0.30531078607197504,-7.621253824589085,0,0
1721,0.16406855242565135,0.07608206646442761,0.3476050398110516,-10.054629689427587,0,0
1726,0.16406855242565135,0.07608206646442761,0.3476050398110516,-10.054629689427587,0,0
1731,0.16406855242565135,0.07608206646442761,0.3476050398110516,-10.054629689427587,0,0
1736,0.17540076444036323,0.07360093673466511,0.3219175464772674,-8.77308943377669,1,0
1741,0.186240775610737,0.09237110274754454,0.33764121138922726,-10.416600888010093,0,0
1746,0.21732907992096728,0.08769736064316697,0.3620679820382527,-10.755917023547724,0,0
1751,0.21732907992096728,0.08769736064316697,0.3620679820382527,-10.755917023547724,0,0
1756,0.21732907992096728,0.08769736064316697,0.3620679820382527,-10.755917023547724,0,0
1761,0.17351660535944635,0.08260473705126332,0.325670007126682,-8.259870028757367,1,0
1766,0.1812003974363564,0.08490049945019687,0.3506449357035667,-9.564990767787377,1,0
1771,0.17401961333703153,0.08413896724689872,0.34226905977453037,-8.713903429466324,1,0
1776,0.16078252833591808,0.07896988498616209,0.33534265482717174,-8.90889807558814,1,0
1781,0.16936473141145938,0.07347877148603728,0.3109091158372968,-9.244598828523094,0,0
1786,0.1787992725599439,0.08350029782854917,0.3055113154152454,-9.57016989405179,0,0
1791,0.20914881602080465,0.07710965759364702,0.37591382187170386,-10.612896061712892,0,0
1796,0.20914881602080465,0.07710965759364702,0.37591382187170386,-10.612896061712892,0,0
1801,0.23683791300427956,0.07084446447678411,0.4001924508468771,-15.698010489291338,1,0
1806,0.18345037550621016,0.08497962000199691,0.3480300380857464,-9.059836333640943,1,0
1811,0.17685459461595449,0.08959536042236993,0.3237715356639235,-9.594686040916026,0,0
1816,0.17775374993090542,0.07675455284806962,0.33749794007384903,-8.390722435799946,0,0
1821,0.16591925415350017,0.0830617136326671,0.3129625703268175,-7.750404797579078,0,0
1826,0.16591925415350017,0.0830617136326671,0.3129625703268175,-7.750404797579078,0,0
1831,0.16591925415350017,0.0830617136326671,0.3129625703268175,-7.750404797579078,0,0
1836,0.16591925415350017,0.0830617136326671,0.3129625703268175,-7.750404797579078,0,0
1841,0.16591925415350017,0.0830617136326671,0.3129625703268175,-7.750404797579078,0,0
1846,0.16869741981773398,0.08344180247193235,0.3104319091407145,-7.841243107512604,0,0
1851,0.1734211013506462,0.07996370471394795,0.3252381547047793,-7.920649540502243,0,0
1856,0.17018436244764104,0.08397886899034691,0.30711110294616745,-7.902927444735008,1,0
1861,0.16851816957600055,0.07907528025175797,0.30267153800163327,-8.073446681939373,0,0
1866,0.17371102737657285,0.08456056830205792,0.3057492888308095,-8.718264788391627,0,0
1871,0.17371102737657285,0.08456056830205792,0.3057492888308095,-8.718264788391627,0,0
1876,0.1537218960013258,0.09008820497096871,0.31556596343069687,-9.238322031720546,0,0
1881,0.19988527435234155,0.08045106972628754,0.3285648413277025,-10.52636673208914,1,0
1886,0.1848232806153421,0.08040784742851202,0.3203736500690614,-8.65840419622371,1,0
1891,0.18124416055188058,0.07718203374970287,0.333416136954981,-8.808168401177744,1,0
1896,0.16254816777732906,0.07573724061503516,0.30207275930082617,-8.026111510162936,0,0
1901,0.1821908467146204,0.08271726238824657,0.33865227962519256,-8.879942912340994,0,0
1906,0.18885894902964748,0.08645158387453229,0.3506546941982606,-8.720054916766003,0,0
1911,0.18885894902964748,0.08645158387453229,0.3506546941982606,-8.720054916766003,0,0
1916,0.17957993053905563,0.0757906850226479,0.3713361439329835,-10.867656034631146,0,0
1921,0.17811102697565168,0.07869227710517121,0.32984210635702454,-7.979914224579831,1,0
1926,0.17811102697565168,0.07869227710517121,0.32984210635702454,-7.979914224579831,0,0
1931,0.17811102697565168,0.07869227710517121,0.32984210635702454,-7.979914224579831,0,0
1936,0.17811102697565168,0.07869227710517121,0.32984210635702454,-7.979914224579831,0,0
1941,0.17811102697565168,0.07869227710517121,0.32984210635702454,-7.979914224579831,0,0
1946,0.16862187532636905,0.07612040451288166,0.2962019205414725,-8.715779117397002,0,0
1951,0.18493941185915372,0.07940754861956388,0.3402918273771455,-8.448128982747477,1,0
1956,0.1806810755867637,0.08405341483903031,0.31119030406187637,-9.021855335822819,0,0
1961,0.15645919726199428,0.08270439469943706,0.30859285357925487,-7.541780430064729,0,0
1966,0.15645919726199428,0.08270439469943706,0.30859285357925487,-7.541780430064729,0,0
1971,0.15645919726199428,0.08270439469943706,0.30859285357925487,-7.541780430064729,0,0
1976,0.15514647446473143,0.08269293661119852,0.31248603803611136,-7.995429898465126,1,0
1981,0.17863590442812902,0.08723197629949052,0.3272386952373566,-8.55844436775642,1,0
1986,0.17863590442812902,0.08723197629949052,0.3272386952373566,-8.55844436775642,0,0
1991,0.17863590442812902,0.08723197629949052,0.3272386952373566,-8.55844436775642,0,0
1996,0.18239086510931568,0.09420823824052481,0.3252666903091188,-10.922967068837504,0,0
2001,0.19729994924290498,0.0850565570085689,0.3278256206437242,-11.315460323641798,1,0
2006,0.18004940373473943,0.08680250077609172,0.31676227634792486,-8.904965607223156,1,0
2011,0.1790583289504339,0.08757343237527436,0.3254272282836121,-8.429608286394725,0,0
2016,0.1790583289504339,0.08757343237527436,0.3254272282836121,-8.429608286394725,0,0
2021,0.1790583289504339,0.08757343237527436,0.3254272282836121,-8.429608286394725,0,0
2026,0.1886809236650295,0.08628132053016978,0.32368539523648315,-9.449031872858406,1,0
2031,0.1711019995214427,0.08682427302147315,0.3139756504546542,-9.02419613549965,0,0
2036,0.1617551599467617,0.08431016042268184,0.3298785685612993,-8.810776735490462,1,0
2041,0.15851460480639515,0.07500278616660938,0.3064154313377785,-8.490459136913074,0,0
2046,0.14121841584660913,0.08280636308233935,0.2945873217409771,-8.52554598092911,0,0
2051,0.1458635455774058,0.08445452535055452,0.26749022984662507,-9.29698368505247,0,0
2056,0.14890431536185852,0.08112965156793883,0.27475985038740003,-8.878977959893737,0,0
2061,0.1554881191209237,0.0793275464733864,0.2963827084023956,-7.652154829680527,0,0
2066,0.15862232327734793,0.08775424989027977,0.3070831072230867,-8.711071166412433,0,0
2071,0.1744588482791372,0.08161533821286288,0.3040160170355249,-8.688215406677324,1,0
2076,0.18088668859535958,0.07710813749785773,0.3294709280808361,-8.754604768589068,1,0
2081,0.17240193688628086,0.08956932546530005,0.30999109343654857,-8.527325781243858,0,0
2086,0.20210791792228727,0.0903328019548625,0.3401691724761561,-10.859441510563258,0,0
2091,0.18334270276149447,0.07840812713621335,0.3027533631832169,-10.674121527914224,0,0
2096,0.16763466992790121,0.07809462361186963,0.30274809360508,-7.966773411229492,0,0
2101,0.16763466992790121,0.07809462361186963,0.30274809360508,-7.966773411229492,0,0
2106,0.14165228056513335,0.0814106123610972,0.29140044656064173,-8.169155270844907,1,0
2111,0.14165228056513335,0.0814106123610972,0.29140044656064173,-8.169155270844907,0,0
2116,0.14096399922760214,0.07055310646159825,0.30005336410640165,-10.072230369237694,0,0
2121,0.12722843918218255,0.07952679763275991,0.28527498384153305,-10.021206332765493,0,0
2126,0.1582885761046567,0.07590886369659565,0.28211829039267655,-9.480658373275137,1,0
2131,0.18117936039251123,0.07132494451760037,0.324939181811449,-9.578184636430242,1,0
2136,0.18702632842129527,0.08568165155421205,0.3565010240011236,-10.230120416046404,0,0
2141,0.16523909670715003,0.08040831175097839,0.34833636405392965,-9.45092684786802,1,0
2146,0.1965913440180356,0.08137619686182852,0.3660556169632687,-9.757815232450705,0,0
2151,0.1965913440180356,0.08137619686182852,0.3660556169632687,-9.757815232450705,0,0
2156,0.1965913440180356,0.08137619686182852,0.3660556169632687,-9.757815232450705,0,0
2161,0.18599285835115528,0.08299292888607544,0.35690535765256454,-9.055836109432615,0,0
2166,0.19205660019959345,0.07798757643644043,0.3324244940539676,-9.036591060517688,0,0
2171,0.19205660019959345,0.07798757643644043,0.3324244940539676,-9.036591060517688,0,0
2176,0.18856399425440667,0.08055170524613281,0.366944480999836,-10.137976524843493,0,0
2181,0.18022464185636927,0.08105681265206455,0.3722469333503901,-10.185780532666662,0,0
2186,0.1471019009859343,0.07862730742698912,0.3143786480390158,-8.825177759927454,0,0
2191,0.1554702527176921,0.08052563294089422,0.3053255709960553,-7.73640488847091,0,0
2196,0.15158296641198557,0.07241099666755259,0.2706841121796896,-10.069011521480247,1,0
2201,0.1548446956010298,0.08481938058819016,0.30819060945331045,-7.874524022684009,0,0
2206,0.16193401828471424,0.07782942691701075,0.3082524064529834,-7.752393901800652,0,0
2211,0.16218372875935075,0.09100615212772356,0.32808834683513843,-9.765258354411273,1,0
2216,0.1558163608563219,0.09008887759839475,0.3186452037834177,-9.511426314812674,0,0
2221,0.14966937723612916,0.09080754136636242,0.3001808258292823,-8.967204359637712,0,0
2226,0.1429756003084161,0.07358450781027102,0.293633190072937,-8.576093902848523,0,0
2231,0.15017573857786332,0.07211644322540295,0.2789095597341329,-9.106587631106994,1,0
2236,0.18624655187314043,0.07258165844069395,0.3511174302597588,-10.566243964959867,1,0
2241,0.19142206492234218,0.07280622450220159,0.37488047781610817,-12.024311127229542,0,0
2246,0.19061340121878192,0.08400818731423475,0.32356204778098896,-9.100988431999781,0,0
2251,0.19061340121878192,0.08400818731423475,0.32356204778098896,-9.100988431999781,0,0
2256,0.20432802270634307,0.0884219656091855,0.32884269503660857,-10.8526350152757,0,0
2261,0.20145605106231057,0.07493888899108064,0.32049524678632274,-11.392062328590331,0,0
2266,0.19685587405519206,0.08061417689008779,0.34484467854958883,-8.85176071910736,0,0
2271,0.19685587405519206,0.08061417689008779,0.34484467854958883,-8.85176071910736,0,0
2276,0.1945970900255979,0.08081754478555195,0.34503298006940564,-9.386114198416475,0,0
2281,0.20090565839021762,0.07680144105509071,0.3464023999455033,-9.378439936833262,0,0
2286,0.20090565839021762,0.07680144105509071,0.3464023999455033,-9.378439936833262,0,0
2291,0.19134633652696553,0.07853347217506183,0.3371265867288456,-8.495398326876979,1,0
2296,0.19452986582545018,0.08504864866438312,0.3210720686609119,-10.937082111588882,1,0
2301,0.19059129248723644,0.08085704621397496,0.3473926112621457,-8.745802424922967,0,0
2306,0.19059129248723644,0.08085704621397496,0.3473926112621457,-8.745802424922967,0,0
2311,0.17269591588044267,0.07972423512124507,0.34861280053830607,-8.96367411252085,1,0
2316,0.17269591588044267,0.07972423512124507,0.34861280053830607,-8.96367411252085,0,0
2321,0.17923968248669295,0.07852481662562168,0.31733079428340877,-8.175797426033672,0,0
2326,0.17923968248669295,0.07852481662562168,0.31733079428340877,-8.175797426033672,0,0
2331,0.16770197661139447,0.07859860948928946,0.29934305646857917,-7.627465463763579,1,0
2336,0.16770197661139447,0.07859860948928946,0.29934305646857917,-7.627465463763579,0,0
2341,0.16770197661139447,0.07859860948928946,0.29934305646857917,-7.627465463763579,0,0
2346,0.16770197661139447,0.07859860948928946,0.29934305646857917,-7.627465463763579,0,0
2351,0.1868055017599686,0.07838673532611908,0.3208567200731212,-9.44830612808811,0,0
2356,0.1735617835661117,0.08228583547315882,0.38009639510581794,-12.373299665423705,1,0
2361,0.17582842120527054,0.0860186907441717,0.3504450096823897,-10.285193454341714,0,0
2366,0.1689657125620906,0.07693321066686262,0.32593693009526475,-8.492794092559313,0,0
2371,0.1411769010897399,0.08503192346037967,0.29963142647121427,-8.238490172177684,1,0
2376,0.151651325923665,0.07799226372984928,0.3060832596606045,-8.253090219251725,0,0
2381,0.1671750299644346,0.07654742652172299,0.2931381704286203,-8.430889766454847,0,0
2386,0.16649528385005072,0.08253032709798026,0.32022657862379056,-8.0051745959286,0,0
2391,0.16649528385005072,0.08253032709798026,0.32022657862379056,-8.0051745959286,0,0
2396,0.16649528385005072,0.08253032709798026,0.32022657862379056,-8.0051745959286,0,0
2401,0.13297961753934925,0.08225748253117326,0.28481254101256614,-8.687453677639848,0,0
2406,0.1420153697589214,0.07937764773582584,0.2909063689581263,-7.9358955831051965,1,0
2411,0.137634457075459,0.08683493253313904,0.27846506486560796,-9.22586865087981,0,0
2416,0.1390790305569707,0.08609103533291336,0.254555246600025,-10.004659895856443,0,0
2421,0.161583609790728,0.07434053517244603,0.32669116675328963,-9.52359301086322,1,0
2426,0.18507764552710576,0.08248673594207706,0.3306124500750671,-8.34328411770714,0,0
2431,0.16884461724104027,0.07371149980274308,0.3283041825803027,-9.332262794306912,1,0
2436,0.15356349454522134,0.078503201632378,0.3022938246254599,-7.674072996052274,1,0
2441,0.15356349454522134,0.078503201632378,0.3022938246254599,-7.674072996052274,0,0
2446,0.15356349454522134,0.078503201632378,0.3022938246254599,-7.674072996052274,0,0
2451,0.15356349454522134,0.078503201632378,0.3022938246254599,-7.674072996052274,0,0
2456,0.17671434643873324,0.08989612264163907,0.3195648268234005,-9.922188672631394,1,0
2461,0.17671434643873324,0.08989612264163907,0.3195648268234005,-9.922188672631394,0,0
2466,0.17671434643873324,0.08989612264163907,0.3195648268234005,-9.922188672631394,0,0
2471,0.16612465182062347,0.07838320519548685,0.3517339122177829,-10.59688102612177,1,0
2476,0.17249961698131094,0.08254541337660906,0.32207640130562387,-7.717672439903646,1,0
2481,0.17249961698131094,0.08254541337660906,0.32207640130562387,-7.717672439903646,0,0
2486,0.16770369093710819,0.08115702191496973,0.3276719832929499,-8.02780711584975,1,0
2491,0.165156305157764,0.07969389766191891,0.3235077793854423,-8.041155863801128,0,0
2496,0.18064242019226334,0.07993911563304527,0.31106311648131285,-8.46212657479005,1,0
2501,0.16894995739139057,0.08541117731118256,0.31549563926757723,-8.462473996086203,0,0
2506,0.16894995739139057,0.08541117731118256,0.31549563926757723,-8.462473996086203,0,0
2511,0.15950118876663588,0.08528876028203637,0.287216393949409,-8.99603772302343,0,0
2516,0.14776491402835035,0.08611894637456761,0.3010996693422421,-8.595803712525358,0,0
2521,0.1553803270025625,0.08309064001435833,0.30386668788260396,-7.623805145760981,1,0
2526,0.16653364991249986,0.07644322528938596,0.31153176251756975,-7.668519581438732,0,0
2531,0.16653364991249986,0.07644322528938596,0.31153176251756975,-7.668519581438732,0,0
2536,0.16653364991249986,0.07644322528938596,0.31153176251756975,-7.668519581438732,0,0
2541,0.16653364991249986,0.07644322528938596,0.31153176251756975,-7.668519581438732,0,0
2546,0.16389601077988145,0.07812690331233349,0.30506038314395,-7.8727018249051754,1,0
2551,0.15530586494710144,0.08244125350792221,0.31732085323466347,-7.8275959419350905,1,0
2556,0.16162303422361343,0.07899107274903441,0.30264431661887625,-8.142547719603403,1,0
2561,0.1475760076469186,0.08537523467488867,0.26463305521729324,-10.53361825337563,1,0
2566,0.13397080925609414,0.08752621928230579,0.2878190649507221,-10.182199122810093,0,0
2571,0.14866770101850396,0.0762408901748275,0.28032316375184335,-8.805633713616245,1,0
2576,0.14866770101850396,0.0762408901748275,0.28032316375184335,-8.805633713616245,0,0
2581,0.1534710619911915,0.0716430439868798,0.29104425070830264,-9.05719079520294,1,0
2586,0.14901583260494386,0.07822223969265725,0.27066739821637875,-9.74337473817003,0,0
2591,0.14901583260494386,0.07822223969265725,0.27066739821637875,-9.74337473817003,0,0
2596,0.16428250806151984,0.06813166757666549,0.3172121374455068,-10.162043637726489,1,0
2601,0.152678247547521,0.06763000864230118,0.2875787279892109,-11.61120715389478,0,0
2606,0.16583649645851326,0.07663778964145776,0.3307722684570231,-8.948170527857714,1,0
2611,0.17410024947465802,0.08004211714884873,0.31184334499809835,-7.750052384527357,0,0
2616,0.14971261942505068,0.07955467657612542,0.3067779423129591,-8.291000135032954,0,0
